event_id,sede,start_time,end_time,total_kwh,avg_occupancy,category,duration_hours,ai_recommendation
Sogamoso_45,Sogamoso,2018-11-17 16:00:00,2018-11-17 16:00:00,33.42912000754951,20.7,Pico de Demanda Inesperado,1,Pending...
Tunja_215,Tunja,2024-06-28 09:00:00,2024-06-28 09:00:00,33.39348888411362,6.1,Pico de Demanda Inesperado,1,Pending...
Tunja_22,Tunja,2018-06-20 08:00:00,2018-06-20 08:00:00,33.38636265942644,7.0,Pico de Demanda Inesperado,1,Pending...
Sogamoso_33,Sogamoso,2018-09-23 00:00:00,2018-09-23 00:00:00,33.32222663724185,13.9,Uso Nocturno Inusual,1,Pending...
Sogamoso_23,Sogamoso,2018-08-12 09:00:00,2018-08-12 09:00:00,33.307974187867494,5.2,Pico de Demanda Inesperado,1,Pending...
Sogamoso_106,Sogamoso,2019-10-28 22:00:00,2019-10-28 22:00:00,33.29372173849313,15.6,Pico de Demanda Inesperado,1,Pending...
Sogamoso_250,Sogamoso,2023-11-08 06:00:00,2023-11-08 06:00:00,33.1797021434983,14.7,Pico de Demanda Inesperado,1,Pending...
Sogamoso_249,Sogamoso,2023-10-23 05:00:00,2023-10-23 05:00:00,33.144071020062405,15.5,Pico de Demanda Inesperado,1,Pending...
Sogamoso_142,Sogamoso,2022-04-17 00:00:00,2022-04-17 00:00:00,33.101313671939344,17.4,Uso Nocturno Inusual,1,Pending...
Chiquinquirá_90,Chiquinquirá,2023-08-23 18:00:00,2023-08-23 18:00:00,33.09418744725217,30.9,Pico de Demanda Inesperado,1,Pending...
Duitama_194,Duitama,2022-05-22 14:00:00,2022-05-22 14:00:00,33.08706122256499,15.6,Pico de Demanda Inesperado,1,Pending...
Sogamoso_60,Sogamoso,2019-02-22 06:00:00,2019-02-22 06:00:00,33.05855632381628,16.5,Pico de Demanda Inesperado,1,Pending...
Sogamoso_184,Sogamoso,2022-10-16 01:00:00,2022-10-16 01:00:00,33.03005142506757,16.1,Uso Nocturno Inusual,1,Pending...
Duitama_162,Duitama,2020-09-30 07:00:00,2020-09-30 07:00:00,32.94453672882144,36.8,Pico de Demanda Inesperado,1,Pending...
Sogamoso_99,Sogamoso,2019-10-01 01:00:00,2019-10-01 01:00:00,32.93741050413426,15.5,Uso Nocturno Inusual,1,Pending...
Sogamoso_354,Sogamoso,2025-02-28 23:00:00,2025-02-28 23:00:00,32.90177938069838,14.8,Uso Nocturno Inusual,1,Pending...
Chiquinquirá_26,Chiquinquirá,2019-04-29 19:00:00,2019-04-29 19:00:00,32.894653156011195,33.6,Pico de Demanda Inesperado,1,Pending...
Tunja_4,Tunja,2018-03-03 11:00:00,2018-03-03 11:00:00,32.88040070663684,44.0,Pico de Demanda Inesperado,1,Pending...
Duitama_355,Duitama,2025-01-25 14:00:00,2025-01-25 14:00:00,32.78063356101636,17.7,Pico de Demanda Inesperado,1,Pending...
Chiquinquirá_46,Chiquinquirá,2020-02-25 08:00:00,2020-02-25 08:00:00,32.78063356101636,61.599999999999994,Pico de Demanda Inesperado,1,Pending...
Duitama_27,Duitama,2018-09-13 03:00:00,2018-09-13 03:00:00,32.74500243758047,15.1,Uso Nocturno Inusual,1,Pending...
Sogamoso_18,Sogamoso,2018-07-01 04:00:00,2018-07-01 04:00:00,32.72362376351894,3.9,Consumo Fantasma,1,Pending...
Sogamoso_44,Sogamoso,2018-11-08 23:00:00,2018-11-08 23:00:00,32.72362376351894,16.2,Uso Nocturno Inusual,1,Pending...
Tunja_172,Tunja,2023-08-16 16:00:00,2023-08-16 16:00:00,32.659487741334345,5.9,Pico de Demanda Inesperado,1,Pending...
Tunja_46,Tunja,2019-01-19 10:00:00,2019-01-19 10:00:00,32.63810906727281,51.9,Pico de Demanda Inesperado,1,Pending...
Duitama_147,Duitama,2019-10-26 14:00:00,2019-10-26 14:00:00,32.559720595713856,15.4,Pico de Demanda Inesperado,1,Pending...
Sogamoso_16,Sogamoso,2018-06-19 22:00:00,2018-06-19 22:00:00,32.538341921652325,5.25,Pico de Demanda Inesperado,1,Pending...
Sogamoso_346,Sogamoso,2025-01-18 23:00:00,2025-01-18 23:00:00,32.52408947227797,21.6,Uso Nocturno Inusual,1,Pending...
Sogamoso_59,Sogamoso,2019-02-20 05:00:00,2019-02-20 05:00:00,32.51696324759079,21.2,Pico de Demanda Inesperado,1,Pending...
Tunja_183,Tunja,2023-11-21 19:00:00,2023-11-21 19:00:00,32.45995345009337,41.5,Pico de Demanda Inesperado,1,Pending...
Chiquinquirá_92,Chiquinquirá,2023-08-26 08:00:00,2023-08-26 08:00:00,32.438574776031835,32.9,Pico de Demanda Inesperado,1,Pending...
Sogamoso_63,Sogamoso,2019-03-06 01:00:00,2019-03-06 01:00:00,32.431448551344666,18.450000000000003,Uso Nocturno Inusual,1,Pending...
Sogamoso_12,Sogamoso,2018-05-27 02:00:00,2018-05-27 02:00:00,32.395817427908774,15.6,Uso Nocturno Inusual,1,Pending...
Sogamoso_183,Sogamoso,2022-10-08 05:00:00,2022-10-08 05:00:00,32.395817427908774,19.9,Pico de Demanda Inesperado,1,Pending...
Duitama_226,Duitama,2023-01-31 03:00:00,2023-01-31 03:00:00,32.35306007978571,15.7,Uso Nocturno Inusual,1,Pending...
Chiquinquirá_9,Chiquinquirá,2018-05-25 16:00:00,2018-05-25 16:00:00,32.31742895634982,54.2,Pico de Demanda Inesperado,1,Pending...
Sogamoso_100,Sogamoso,2019-10-01 21:00:00,2019-10-01 21:00:00,32.26041915885241,17.6,Pico de Demanda Inesperado,1,Pending...
Sogamoso_52,Sogamoso,2019-01-15 04:00:00,2019-01-15 04:00:00,32.18915691198063,19.0,Uso Nocturno Inusual,1,Pending...
Tunja_248,Tunja,2025-03-18 13:00:00,2025-03-18 13:00:00,32.11076844042168,56.2,Pico de Demanda Inesperado,1,Pending...
Sogamoso_58,Sogamoso,2019-02-18 01:00:00,2019-02-18 01:00:00,32.060884867611435,16.1,Uso Nocturno Inusual,1,Pending...
Chiquinquirá_97,Chiquinquirá,2023-11-25 11:00:00,2023-11-25 11:00:00,32.05375864292426,49.55,Pico de Demanda Inesperado,1,Pending...
Duitama_10,Duitama,2018-05-16 05:00:00,2018-05-16 05:00:00,31.868476801057646,16.9,Pico de Demanda Inesperado,1,Pending...
Chiquinquirá_123,Chiquinquirá,2024-11-23 08:00:00,2024-11-23 08:00:00,31.74020475668845,42.4,Pico de Demanda Inesperado,1,Pending...
Chiquinquirá_110,Chiquinquirá,2024-05-28 13:00:00,2024-05-28 13:00:00,31.676068734503858,46.2,Pico de Demanda Inesperado,1,Pending...
Sogamoso_62,Sogamoso,2019-03-03 06:00:00,2019-03-03 06:00:00,31.661816285129493,18.4,Pico de Demanda Inesperado,1,Pending...
Chiquinquirá_124,Chiquinquirá,2024-11-30 10:00:00,2024-11-30 10:00:00,31.65469006044232,43.5,Pico de Demanda Inesperado,1,Pending...
Duitama_171,Duitama,2021-10-25 18:00:00,2021-10-25 18:00:00,31.633311386380782,34.2,Pico de Demanda Inesperado,1,Pending...
Sogamoso_187,Sogamoso,2022-11-07 04:00:00,2022-11-07 04:00:00,31.633311386380782,16.4,Uso Nocturno Inusual,1,Pending...
Sogamoso_192,Sogamoso,2023-01-21 17:00:00,2023-01-21 17:00:00,31.583427813570548,15.7,Pico de Demanda Inesperado,1,Pending...
Tunja_120,Tunja,2022-08-06 10:00:00,2022-08-06 10:00:00,31.547796690134653,5.9,Pico de Demanda Inesperado,1,Pending...
Duitama_38,Duitama,2019-01-08 23:00:00,2019-01-08 23:00:00,31.526418016073126,3.1,Consumo Fantasma,1,Pending...
Sogamoso_46,Sogamoso,2018-11-23 04:00:00,2018-11-23 04:00:00,31.412398421078287,18.4,Uso Nocturno Inusual,1,Pending...
Chiquinquirá_106,Chiquinquirá,2024-03-22 16:00:00,2024-03-22 16:00:00,31.30550505077062,49.5,Pico de Demanda Inesperado,1,Pending...
Tunja_221,Tunja,2024-07-09 07:00:00,2024-07-09 07:00:00,31.298378826083447,5.2,Pico de Demanda Inesperado,1,Pending...
Sogamoso_353,Sogamoso,2025-02-23 18:00:00,2025-02-23 18:00:00,31.291252601396263,15.5,Pico de Demanda Inesperado,1,Pending...
Sogamoso_194,Sogamoso,2023-01-24 21:00:00,2023-01-24 21:00:00,31.28412637670909,16.6,Pico de Demanda Inesperado,1,Pending...
Tunja_32,Tunja,2018-09-12 18:00:00,2018-09-12 18:00:00,31.17010678171425,55.85,Pico de Demanda Inesperado,1,Pending...
Sogamoso_56,Sogamoso,2019-02-10 11:00:00,2019-02-10 11:00:00,31.162980557027076,13.5,Pico de Demanda Inesperado,1,Pending...
Sogamoso_195,Sogamoso,2023-01-26 00:00:00,2023-01-26 00:00:00,31.09884453484247,19.9,Uso Nocturno Inusual,1,Pending...
Sogamoso_137,Sogamoso,2022-02-26 18:00:00,2022-02-26 18:00:00,31.05608718671941,18.35,Pico de Demanda Inesperado,1,Pending...
Duitama_358,Duitama,2025-02-19 21:00:00,2025-02-19 21:00:00,30.97769871516046,18.9,Pico de Demanda Inesperado,1,Pending...
Tunja_33,Tunja,2018-09-24 19:00:00,2018-09-24 19:00:00,30.97769871516046,32.4,Pico de Demanda Inesperado,1,Pending...
Sogamoso_103,Sogamoso,2019-10-21 21:00:00,2019-10-21 21:00:00,30.927815142350216,14.8,Pico de Demanda Inesperado,1,Pending...
Duitama_281,Duitama,2024-02-25 14:00:00,2024-02-25 14:00:00,30.920688917663043,14.8,Pico de Demanda Inesperado,1,Pending...
Tunja_58,Tunja,2019-04-23 18:00:00,2019-04-23 18:00:00,30.920688917663043,34.2,Pico de Demanda Inesperado,1,Pending...
Duitama_17,Duitama,2018-06-19 20:00:00,2018-06-19 20:00:00,30.892184018914328,5.6,Pico de Demanda Inesperado,1,Pending...
Duitama_11,Duitama,2018-05-24 05:00:00,2018-05-24 05:00:00,30.60713503142723,19.1,Pico de Demanda Inesperado,1,Pending...
Duitama_149,Duitama,2019-11-14 16:00:00,2019-11-14 16:00:00,30.592882582052876,17.1,Pico de Demanda Inesperado,1,Pending...
Duitama_183,Duitama,2022-03-15 22:00:00,2022-03-15 22:00:00,30.55725145861699,14.8,Pico de Demanda Inesperado,1,Pending...
Sogamoso_130,Sogamoso,2021-10-19 12:00:00,2021-10-19 12:00:00,30.54299900924263,40.8,Pico de Demanda Inesperado,1,Pending...
Duitama_234,Duitama,2023-03-22 04:00:00,2023-03-22 04:00:00,30.471736762370856,19.7,Uso Nocturno Inusual,1,Pending...
Duitama_164,Duitama,2021-03-29 16:00:00,2021-03-29 16:00:00,30.464610537683683,29.8,Pico de Demanda Inesperado,1,Pending...
Duitama_288,Duitama,2024-03-30 05:00:00,2024-03-30 05:00:00,30.42897941424779,19.2,Pico de Demanda Inesperado,1,Pending...
Duitama_16,Duitama,2018-06-18 20:00:00,2018-06-18 20:00:00,30.33633849331449,6.0,Pico de Demanda Inesperado,1,Pending...
Tunja_156,Tunja,2023-04-05 20:00:00,2023-04-05 20:00:00,30.3007073698786,39.8,Pico de Demanda Inesperado,1,Pending...
Duitama_345,Duitama,2024-11-02 21:00:00,2024-11-02 21:00:00,30.3007073698786,20.8,Pico de Demanda Inesperado,1,Pending...
Chiquinquirá_62,Chiquinquirá,2022-03-19 12:00:00,2022-03-19 12:00:00,30.236571347694003,35.1,Pico de Demanda Inesperado,1,Pending...
Tunja_236,Tunja,2024-11-28 18:00:00,2024-11-28 18:00:00,30.208066448945292,31.8,Pico de Demanda Inesperado,1,Pending...
Duitama_18,Duitama,2018-06-22 00:00:00,2018-06-22 00:00:00,30.208066448945292,5.0,Uso Nocturno Inusual,1,Pending...
Duitama_25,Duitama,2018-09-01 00:00:00,2018-09-01 00:00:00,30.122551752699163,18.8,Uso Nocturno Inusual,1,Pending...
Duitama_280,Duitama,2024-02-12 23:00:00,2024-02-12 23:00:00,30.101173078637633,17.9,Uso Nocturno Inusual,1,Pending...
Duitama_161,Duitama,2020-04-15 17:00:00,2020-04-15 17:00:00,30.0797944045761,33.3,Pico de Demanda Inesperado,1,Pending...
Sogamoso_193,Sogamoso,2023-01-23 05:00:00,2023-01-23 05:00:00,30.0797944045761,19.35,Pico de Demanda Inesperado,1,Pending...
Chiquinquirá_39,Chiquinquirá,2019-10-12 08:00:00,2019-10-12 08:00:00,30.07266817988892,37.5,Pico de Demanda Inesperado,1,Pending...
Duitama_270,Duitama,2023-10-11 21:00:00,2023-10-11 21:00:00,30.04416328114021,15.8,Pico de Demanda Inesperado,1,Pending...
Duitama_282,Duitama,2024-02-26 01:00:00,2024-02-26 01:00:00,30.03703705645303,16.1,Uso Nocturno Inusual,1,Pending...
Sogamoso_200,Sogamoso,2023-03-05 14:00:00,2023-03-05 14:00:00,29.987153483642793,15.6,Pico de Demanda Inesperado,1,Pending...
Sogamoso_189,Sogamoso,2022-12-23 15:00:00,2022-12-23 15:00:00,29.951522360206905,4.3,Consumo Fantasma,1,Pending...
Duitama_351,Duitama,2024-11-29 06:00:00,2024-11-29 06:00:00,29.951522360206905,47.400000000000006,Pico de Demanda Inesperado,1,Pending...
Duitama_24,Duitama,2018-08-08 21:00:00,2018-08-08 21:00:00,29.887386338022303,4.949999999999999,Consumo Fantasma,1,Pending...
Tunja_82,Tunja,2019-11-05 18:00:00,2019-11-05 18:00:00,29.8588814392736,29.3,Pico de Demanda Inesperado,1,Pending...
Duitama_220,Duitama,2022-10-24 22:00:00,2022-10-24 22:00:00,29.85175521458642,18.35,Pico de Demanda Inesperado,1,Pending...
Duitama_232,Duitama,2023-03-04 22:00:00,2023-03-04 22:00:00,29.69497827146851,18.3,Pico de Demanda Inesperado,1,Pending...
Sogamoso_265,Sogamoso,2024-03-30 02:00:00,2024-03-30 02:00:00,29.645094698658273,19.5,Uso Nocturno Inusual,1,Pending...
Duitama_230,Duitama,2023-02-15 02:00:00,2023-02-15 02:00:00,29.595211125848028,19.8,Uso Nocturno Inusual,1,Pending...
Chiquinquirá_27,Chiquinquirá,2019-05-08 19:00:00,2019-05-08 19:00:00,29.595211125848028,30.7,Pico de Demanda Inesperado,1,Pending...
Tunja_262,Tunja,2025-10-09 20:00:00,2025-10-09 20:00:00,29.545327553037787,21.65,Pico de Demanda Inesperado,1,Pending...
Sogamoso_49,Sogamoso,2018-12-30 19:00:00,2018-12-30 19:00:00,29.53820132835061,5.4,Pico de Demanda Inesperado,1,Pending...
Sogamoso_264,Sogamoso,2024-03-18 04:00:00,2024-03-18 04:00:00,29.531075103663433,19.7,Uso Nocturno Inusual,1,Pending...
Sogamoso_40,Sogamoso,2018-10-28 09:00:00,2018-10-28 09:00:00,29.495443980227545,15.7,Pico de Demanda Inesperado,1,Pending...
Duitama_271,Duitama,2023-11-11 18:00:00,2023-11-11 18:00:00,29.4455604074173,18.7,Pico de Demanda Inesperado,1,Pending...
Chiquinquirá_30,Chiquinquirá,2019-05-30 18:00:00,2019-05-30 18:00:00,29.417055508668593,28.8,Pico de Demanda Inesperado,1,Pending...
Sogamoso_108,Sogamoso,2019-12-08 22:00:00,2019-12-08 22:00:00,29.417055508668593,4.300000000000001,Consumo Fantasma,1,Pending...
Duitama_362,Duitama,2025-03-20 14:00:00,2025-03-20 14:00:00,29.35291948648399,14.5,Pico de Demanda Inesperado,1,Pending...
Duitama_363,Duitama,2025-03-30 04:00:00,2025-03-30 04:00:00,29.303035913673753,12.7,Uso Nocturno Inusual,1,Pending...
Sogamoso_201,Sogamoso,2023-03-08 23:00:00,2023-03-08 23:00:00,29.303035913673753,16.5,Uso Nocturno Inusual,1,Pending...
Duitama_272,Duitama,2023-11-23 01:00:00,2023-11-23 01:00:00,29.246026116176335,16.6,Uso Nocturno Inusual,1,Pending...
Duitama_148,Duitama,2019-11-03 09:00:00,2019-11-03 09:00:00,29.203268768053267,13.1,Pico de Demanda Inesperado,1,Pending...
Duitama_19,Duitama,2018-06-24 07:00:00,2018-06-24 07:00:00,29.196142543366093,5.1,Pico de Demanda Inesperado,1,Pending...
Duitama_350,Duitama,2024-11-25 03:00:00,2024-11-25 03:00:00,29.181890093991736,15.0,Uso Nocturno Inusual,1,Pending...
Duitama_285,Duitama,2024-03-15 21:00:00,2024-03-15 21:00:00,29.132006521181495,20.4,Pico de Demanda Inesperado,1,Pending...
Tunja_160,Tunja,2023-04-27 20:00:00,2023-04-27 20:00:00,29.124880296494315,27.9,Pico de Demanda Inesperado,1,Pending...
Duitama_178,Duitama,2022-02-07 23:00:00,2022-02-07 23:00:00,29.053618049622543,15.5,Uso Nocturno Inusual,1,Pending...
Sogamoso_344,Sogamoso,2024-12-28 13:00:00,2024-12-28 13:00:00,29.03936560024819,3.0,Consumo Fantasma,1,Pending...
Duitama_277,Duitama,2024-01-25 03:00:00,2024-01-25 03:00:00,29.03223937556101,21.8,Uso Nocturno Inusual,1,Pending...
Sogamoso_256,Sogamoso,2023-12-27 01:00:00,2023-12-27 01:00:00,29.03223937556101,3.7,Consumo Fantasma,1,Pending...
Sogamoso_199,Sogamoso,2023-02-23 21:00:00,2023-02-23 21:00:00,28.99660825212512,21.1,Pico de Demanda Inesperado,1,Pending...
Tunja_135,Tunja,2022-11-16 18:00:00,2022-11-16 18:00:00,28.939598454627703,43.55,Pico de Demanda Inesperado,1,Pending...
Chiquinquirá_70,Chiquinquirá,2022-06-29 12:00:00,2022-06-29 12:00:00,28.875462432443104,6.449999999999999,Pico de Demanda Inesperado,1,Pending...
Sogamoso_124,Sogamoso,2021-04-05 09:00:00,2021-04-05 09:00:00,28.81132641025851,32.0,Pico de Demanda Inesperado,1,Pending...
Sogamoso_342,Sogamoso,2024-12-18 23:00:00,2024-12-18 23:00:00,28.69018059057649,3.6,Consumo Fantasma,1,Pending...
Chiquinquirá_122,Chiquinquirá,2024-11-12 12:00:00,2024-11-12 12:00:00,28.69018059057649,43.0,Pico de Demanda Inesperado,1,Pending...
Duitama_129,Duitama,2019-09-11 16:00:00,2019-09-11 16:00:00,28.689,63.0,Pico de Demanda Inesperado,1,Pending...
Duitama_166,Duitama,2021-07-26 08:00:00,2021-07-26 08:00:00,28.683054365889316,4.6,Consumo Fantasma,1,Pending...
Duitama_127,Duitama,2019-09-09 10:00:00,2019-09-09 10:00:00,28.662,65.6,Pico de Demanda Inesperado,1,Pending...
Sogamoso_111,Sogamoso,2019-12-25 04:00:00,2019-12-25 04:00:00,28.66167569182778,4.95,Consumo Fantasma,1,Pending...
Tunja_171,Tunja,2023-08-08 07:00:00,2023-08-08 07:00:00,28.590413444956003,5.88,Pico de Demanda Inesperado,1,Pending...
Duitama_7,Duitama,2018-04-13 06:00:00,2018-04-13 06:00:00,28.57616099558165,18.2,Pico de Demanda Inesperado,1,Pending...
Tunja_94,Tunja,2022-01-27 18:00:00,2022-01-27 18:00:00,28.55478232152012,33.9,Pico de Demanda Inesperado,1,Pending...
Sogamoso_122,Sogamoso,2020-10-07 07:00:00,2020-10-07 07:00:00,28.547656096832945,32.6,Pico de Demanda Inesperado,1,Pending...
Duitama_353,Duitama,2024-12-31 13:00:00,2024-12-31 13:00:00,28.51915119808423,3.3,Consumo Fantasma,1,Pending...
Duitama_346,Duitama,2024-11-07 20:00:00,2024-11-07 20:00:00,28.419384052463748,17.6,Pico de Demanda Inesperado,1,Pending...
Duitama_163,Duitama,2020-11-13 15:00:00,2020-11-13 15:00:00,28.35524803027915,23.7,Pico de Demanda Inesperado,1,Pending...
Duitama_395,Duitama,2025-08-21 07:00:00,2025-08-21 07:00:00,28.302,60.7,Pico de Demanda Inesperado,1,Pending...
Duitama_179,Duitama,2022-02-08 03:00:00,2022-02-08 03:00:00,28.276859558720197,20.8,Uso Nocturno Inusual,1,Pending...
Duitama_37,Duitama,2019-01-07 20:00:00,2019-01-07 20:00:00,28.248354659971486,4.3,Consumo Fantasma,1,Pending...
Chiquinquirá_43,Chiquinquirá,2019-11-29 12:00:00,2019-11-29 12:00:00,28.21984976122278,43.0,Pico de Demanda Inesperado,1,Pending...
Duitama_349,Duitama,2024-11-19 22:00:00,2024-11-19 22:00:00,28.162839963725357,16.3,Pico de Demanda Inesperado,1,Pending...
Duitama_20,Duitama,2018-07-15 12:00:00,2018-07-15 12:00:00,28.127208840289473,5.4,Pico de Demanda Inesperado,1,Pending...
Tunja_21,Tunja,2018-06-11 20:00:00,2018-06-11 20:00:00,28.084451492166405,37.3,Pico de Demanda Inesperado,1,Pending...
Duitama_14,Duitama,2018-06-14 02:00:00,2018-06-14 02:00:00,28.077325267479228,19.9,Uso Nocturno Inusual,1,Pending...
Duitama_136,Duitama,2019-09-17 07:00:00,2019-09-17 07:00:00,28.072,78.6,Pico de Demanda Inesperado,1,Pending...
Duitama_39,Duitama,2019-01-11 03:00:00,2019-01-11 03:00:00,28.034567919356164,4.3,Consumo Fantasma,1,Pending...
Sogamoso_345,Sogamoso,2025-01-12 14:00:00,2025-01-12 14:00:00,28.013189245294633,5.5,Pico de Demanda Inesperado,1,Pending...
Sogamoso_190,Sogamoso,2022-12-23 20:00:00,2022-12-23 20:00:00,27.977558121858745,3.2,Consumo Fantasma,1,Pending...
Duitama_397,Duitama,2025-08-27 09:00:00,2025-08-27 09:00:00,27.971,70.9,Pico de Demanda Inesperado,1,Pending...
Sogamoso_164,Sogamoso,2022-08-22 09:00:00,2022-08-22 09:00:00,27.866,57.400000000000006,Pico de Demanda Inesperado,1,Pending...
Sogamoso_261,Sogamoso,2024-02-11 07:00:00,2024-02-11 07:00:00,27.82078117874084,13.1,Pico de Demanda Inesperado,1,Pending...
Tunja_164,Tunja,2023-07-01 12:00:00,2023-07-01 12:00:00,27.79227627999213,8.9,Pico de Demanda Inesperado,1,Pending...
Duitama_176,Duitama,2022-01-05 11:00:00,2022-01-05 11:00:00,27.778023830617776,3.6,Consumo Fantasma,1,Pending...
Chiquinquirá_31,Chiquinquirá,2019-06-17 10:00:00,2019-06-17 10:00:00,27.76377138124342,5.8,Pico de Demanda Inesperado,1,Pending...
Duitama_121,Duitama,2019-08-30 09:00:00,2019-08-30 09:00:00,27.758,72.0,Pico de Demanda Inesperado,1,Pending...
Sogamoso_343,Sogamoso,2024-12-26 04:00:00,2024-12-26 04:00:00,27.75664515655624,3.6,Consumo Fantasma,1,Pending...
Chiquinquirá_14,Chiquinquirá,2018-09-07 12:00:00,2018-09-07 12:00:00,27.75664515655624,51.8,Pico de Demanda Inesperado,1,Pending...
Duitama_218,Duitama,2022-10-16 05:00:00,2022-10-16 05:00:00,27.749518931869066,15.3,Pico de Demanda Inesperado,1,Pending...
Sogamoso_422,Sogamoso,2025-09-09 11:00:00,2025-09-09 11:00:00,27.674,65.75,Pico de Demanda Inesperado,1,Pending...
Duitama_140,Duitama,2019-09-24 10:00:00,2019-09-24 10:00:00,27.655,55.1,Pico de Demanda Inesperado,1,Pending...
Sogamoso_135,Sogamoso,2022-02-04 05:00:00,2022-02-04 05:00:00,27.64975178624858,19.2,Pico de Demanda Inesperado,1,Pending...
Duitama_343,Duitama,2024-10-11 22:00:00,2024-10-11 22:00:00,27.614120662812695,17.433333333333334,Pico de Demanda Inesperado,1,Pending...
Duitama_352,Duitama,2024-12-30 09:00:00,2024-12-30 09:00:00,27.57136331468963,4.2,Consumo Fantasma,1,Pending...
Sogamoso_424,Sogamoso,2025-09-16 10:00:00,2025-09-16 10:00:00,27.57,79.3,Pico de Demanda Inesperado,1,Pending...
Sogamoso_239,Sogamoso,2023-09-13 09:00:00,2023-09-13 09:00:00,27.561,66.6,Pico de Demanda Inesperado,1,Pending...
Duitama_132,Duitama,2019-09-13 08:00:00,2019-09-13 08:00:00,27.538,71.4,Pico de Demanda Inesperado,1,Pending...
Duitama_310,Duitama,2024-05-13 08:00:00,2024-05-13 08:00:00,27.522,68.9,Pico de Demanda Inesperado,1,Pending...
Duitama_223,Duitama,2022-12-16 08:00:00,2022-12-16 08:00:00,27.471596169069144,4.1,Consumo Fantasma,1,Pending...
Duitama_122,Duitama,2019-09-02 09:00:00,2019-09-02 09:00:00,27.47,68.8,Pico de Demanda Inesperado,1,Pending...
Chiquinquirá_138,Chiquinquirá,2025-09-15 18:00:00,2025-09-15 18:00:00,27.45734371969479,26.2,Pico de Demanda Inesperado,1,Pending...
Sogamoso_307,Sogamoso,2024-08-29 09:00:00,2024-08-29 09:00:00,27.428,67.3,Pico de Demanda Inesperado,1,Pending...
Chiquinquirá_88,Chiquinquirá,2023-07-11 16:00:00,2023-07-11 16:00:00,27.393207697510192,7.2,Pico de Demanda Inesperado,1,Pending...
Duitama_384,Duitama,2025-06-04 17:00:00,2025-06-04 17:00:00,27.342,70.2,Pico de Demanda Inesperado,1,Pending...
Duitama_396,Duitama,2025-08-26 17:00:00,2025-08-26 17:00:00,27.31,67.7,Pico de Demanda Inesperado,1,Pending...
Duitama_155,Duitama,2019-12-18 20:00:00,2019-12-18 20:00:00,27.30769300126406,3.5,Consumo Fantasma,1,Pending...
Sogamoso_412,Sogamoso,2025-08-25 17:00:00,2025-08-25 17:00:00,27.299,79.1,Pico de Demanda Inesperado,1,Pending...
Duitama_128,Duitama,2019-09-10 11:00:00,2019-09-10 11:00:00,27.292,54.2,Pico de Demanda Inesperado,1,Pending...
Sogamoso_348,Sogamoso,2025-02-02 12:00:00,2025-02-02 12:00:00,27.236430754392288,18.5,Pico de Demanda Inesperado,1,Pending...
Sogamoso_169,Sogamoso,2022-08-31 07:00:00,2022-08-31 07:00:00,27.143,38.849999999999994,Pico de Demanda Inesperado,1,Pending...
Sogamoso_399,Sogamoso,2025-06-13 09:00:00,2025-06-13 09:00:00,27.108,76.9,Pico de Demanda Inesperado,1,Pending...
Duitama_378,Duitama,2025-05-16 07:00:00,2025-05-16 07:00:00,27.09,36.95,Pico de Demanda Inesperado,1,Pending...
Duitama_256,Duitama,2023-08-25 10:00:00,2023-08-25 10:00:00,27.045,70.53333333333333,Pico de Demanda Inesperado,1,Pending...
Sogamoso_413,Sogamoso,2025-08-27 07:00:00,2025-08-27 07:00:00,27.043,75.5,Pico de Demanda Inesperado,1,Pending...
Sogamoso_426,Sogamoso,2025-09-19 07:00:00,2025-09-19 07:00:00,27.031,49.43333333333333,Pico de Demanda Inesperado,1,Pending...
Duitama_411,Duitama,2025-09-24 09:00:00,2025-09-24 09:00:00,27.021,78.1,Pico de Demanda Inesperado,1,Pending...
Duitama_102,Duitama,2019-05-31 10:00:00,2019-05-31 10:00:00,27.014,68.1,Pico de Demanda Inesperado,1,Pending...
Duitama_120,Duitama,2019-08-29 07:00:00,2019-08-29 07:00:00,27.01,39.849999999999994,Pico de Demanda Inesperado,1,Pending...
Chiquinquirá_64,Chiquinquirá,2022-04-14 19:00:00,2022-04-14 19:00:00,26.9798866656539,26.7,Pico de Demanda Inesperado,1,Pending...
Duitama_116,Duitama,2019-08-21 17:00:00,2019-08-21 17:00:00,26.966,75.4,Pico de Demanda Inesperado,1,Pending...
Duitama_412,Duitama,2025-09-25 10:00:00,2025-09-25 10:00:00,26.944,77.9,Pico de Demanda Inesperado,1,Pending...
Sogamoso_283,Sogamoso,2024-05-24 09:00:00,2024-05-24 09:00:00,26.927,73.1,Pico de Demanda Inesperado,1,Pending...
Duitama_222,Duitama,2022-11-16 23:00:00,2022-11-16 23:00:00,26.92287686815648,19.8,Uso Nocturno Inusual,1,Pending...
Sogamoso_408,Sogamoso,2025-08-22 07:00:00,2025-08-22 07:00:00,26.919,37.0,Pico de Demanda Inesperado,1,Pending...
Duitama_398,Duitama,2025-08-29 10:00:00,2025-08-29 10:00:00,26.914,73.8,Pico de Demanda Inesperado,1,Pending...
Duitama_401,Duitama,2025-09-02 09:00:00,2025-09-02 09:00:00,26.88,68.69999999999999,Pico de Demanda Inesperado,1,Pending...
Sogamoso_398,Sogamoso,2025-06-11 07:00:00,2025-06-11 07:00:00,26.874,59.2,Pico de Demanda Inesperado,1,Pending...
